email,valid,reason
877l7c77jby8u@fakemail.io,,No MX records found
43k0bqubed94@notreal.tech,,No MX records found
xno4n@gmail.com,1,Valid domain
2rqhlh@fakezone123.com,,No MX records found
kuvy589e2p@testbox.xyz,,No MX records found
dd1lv@invalidomain789.net,,No MX records found
7b3dkgffk3bl@yahoo.com,,No MX records found
cyex7@yahoo.com,,No MX records found
gjf10pxus@yahoo.com,,No MX records found
yh05kld8@gmail.com,1,Valid domain
7h53vj7kf@yahoo.com,,No MX records found
9c1yvj@nonexistent456.com,,No MX records found
gq1lh7xmksc@fakemail.io,,No MX records found
nozjhtc1w@yahoo.com,,No MX records found
2rn3g0kqk@fakezone123.com,,No MX records found
df07u393pe4dii@hotmail.com,1,Valid domain
cjs0bz0yct@nonexistent456.com,,No MX records found
ih0e8qbw03f8p6@fakezone123.com,,No MX records found
wwfgrjywge9d05@nonexistent456.com,,No MX records found
4djoruk8sfg@fakemail.io,,No MX records found
uqpm6rc1@testbox.xyz,,No MX records found
m8ogst6yg@invalidomain789.net,,No MX records found
74mq4xwb94@yahoo.com,,No MX records found
oe7pvxr2ua5@nonexistent456.com,,No MX records found
dfnzsr3lkp@invalidomain789.net,,No MX records found
v8iumad1@nonexistent456.com,,No MX records found
180pjp0n0jdg0o@fakemail.io,,No MX records found
khfhtc88wg3@hotmail.com,1,Valid domain
a9aypk25biiwj9@notreal.tech,,No MX records found
k3jztir5f@fakemail.io,,No MX records found
r5iww@hotmail.com,1,Valid domain
taf6kox7yip8ss@notreal.tech,,No MX records found
0ffope44shbo61@hotmail.com,1,Valid domain
mi1gin6sr@testbox.xyz,,No MX records found
1af1w8isix@yahoo.com,,No MX records found
1i7rsumpyw@fakezone123.com,,No MX records found
yt9aa1wjkszd0@invalidomain789.net,,No MX records found
3o9xgaawq4@fakezone123.com,,No MX records found
djzrbet4jv@hotmail.com,1,Valid domain
8ghvo@example.org,,No MX records found
yqu06u84xj5ma9@hotmail.com,1,Valid domain
kvtxcyia1d@gmail.com,1,Valid domain
nrt5r@invalidomain789.net,,No MX records found
lej2efgd@gmail.com,1,Valid domain
8ewid@yahoo.com,,No MX records found
bgtj15ztm5on@invalidomain789.net,,No MX records found
1gtrg@testbox.xyz,,No MX records found
h5qqio@testbox.xyz,,No MX records found
05vbbrz@example.org,,No MX records found
yf19g047k@testbox.xyz,,No MX records found
gpbrr0jg@notreal.tech,,No MX records found
ykmnubsu6buj6@hotmail.com,1,Valid domain
stosy26x@yahoo.com,,No MX records found
gc2jn2bb@yahoo.com,,No MX records found
nnu609@gmail.com,1,Valid domain
w2b5slbvda@notreal.tech,,No MX records found
y8po18phv@yahoo.com,,No MX records found
ecgyk6tp@invalidomain789.net,,No MX records found
k6g4v@hotmail.com,1,Valid domain
8cx413wsdqzvq3@gmail.com,1,Valid domain
uoneq1ev92h@invalidomain789.net,,No MX records found
61lmj7ci0xxrz@testbox.xyz,,No MX records found
lvt6h867n39p7y@invalidomain789.net,,No MX records found
ohujike@gmail.com,1,Valid domain
wy19a0u@nonexistent456.com,,No MX records found
wwklk@fakezone123.com,,No MX records found
814f9yu@notreal.tech,,No MX records found
n9kn69d@gmail.com,1,Valid domain
tvi80k2sw8h7bz@yahoo.com,,No MX records found
h9nmb6cnkhrh@example.org,,No MX records found
qs1o3h6@invalidomain789.net,,No MX records found
2yjgp15pt4sm@hotmail.com,1,Valid domain
uszhh111gmgys@invalidomain789.net,,No MX records found
vepl7m0@fakemail.io,,No MX records found
ol97rii2in@fakemail.io,,No MX records found
43v35qh@yahoo.com,,No MX records found
ss91mzo@fakezone123.com,,No MX records found
vftlqlz5c@fakezone123.com,,No MX records found
ammeim0u9w1@fakezone123.com,,No MX records found
cl6wjgapra@fakemail.io,,No MX records found
ezkuxujr@testbox.xyz,,No MX records found
3pnv5a8p4esdre@notreal.tech,,No MX records found
y8e4jqbdl8aq@invalidomain789.net,,No MX records found
szzgl9ukbnjhm@hotmail.com,1,Valid domain
h14k6l6c4eruvo@hotmail.com,1,Valid domain
guo7irqi@fakezone123.com,,No MX records found
bwd6j2jmc2y@fakezone123.com,,No MX records found
5g6cjcktqxg9@gmail.com,1,Valid domain
okb4w9h7gx1@fakemail.io,,No MX records found
ih82epbao79fc@fakezone123.com,,No MX records found
4mwwiowqvxp29@nonexistent456.com,,No MX records found
iwadbrf8@example.org,,No MX records found
5lt4pduf3h@invalidomain789.net,,No MX records found
zbm6m4t@example.org,,No MX records found
cmyudmx4nax@yahoo.com,,No MX records found
nzkap0@hotmail.com,1,Valid domain
i12vap@invalidomain789.net,,No MX records found
qbo2h@testbox.xyz,,No MX records found
pwic5k335f0@hotmail.com,1,Valid domain
9eenf6t@gmail.com,1,Valid domain
n8ng3hoqqpwye@invalidomain789.net,,No MX records found
n11sa9x9ho@gmail.com,1,Valid domain
0usa9s7l7phyf@gmail.com,1,Valid domain
egtarqcu65v6cy@nonexistent456.com,,No MX records found
erbqwa3pi@fakemail.io,,No MX records found
pxpahnx5@fakemail.io,,No MX records found
qj83o7scr@fakemail.io,,No MX records found
1hsy2e0986yvc@nonexistent456.com,,No MX records found
1zf8sghz86p8u1@fakezone123.com,,No MX records found
pykne6rlq@yahoo.com,,No MX records found
dd7ry@invalidomain789.net,,No MX records found
szpax@example.org,,No MX records found
ogrkm@hotmail.com,1,Valid domain
psoqq@example.org,,No MX records found
pamq63@fakemail.io,,No MX records found
2ej2aia4xb3@yahoo.com,,No MX records found
lv3t6xhmj@invalidomain789.net,,No MX records found
iri7x5@fakemail.io,,No MX records found
la4u1ye9x@notreal.tech,,No MX records found
2bg4wn@fakemail.io,,No MX records found
v6ani9i9@yahoo.com,,No MX records found
41fectjviois@fakemail.io,,No MX records found
l109lapylz4@gmail.com,1,Valid domain
eg0bda1v@yahoo.com,,No MX records found
yr6g1@gmail.com,1,Valid domain
d5t7htgy5u@yahoo.com,,No MX records found
zqej417vgu@invalidomain789.net,,No MX records found
lqwvmw@example.org,,No MX records found
hk3qy3vbo9n@notreal.tech,,No MX records found
sqt6rz@fakemail.io,,No MX records found
zrz5a0u@nonexistent456.com,,No MX records found
fpu3dunbfqu@hotmail.com,1,Valid domain
2a6sw@fakemail.io,,No MX records found
5q2sgkvsi46dbv@hotmail.com,1,Valid domain
q2xxasle@fakezone123.com,,No MX records found
mxylhn4udb@invalidomain789.net,,No MX records found
cribrl@fakemail.io,,No MX records found
e4fbv@hotmail.com,1,Valid domain
y5tornhuqcfz6@testbox.xyz,,No MX records found
oy4vzi90pe1a7@fakemail.io,,No MX records found
4ltaej@testbox.xyz,,No MX records found
2me9jx6vm5t@yahoo.com,,No MX records found
n9v3z5toctsa1a@yahoo.com,,No MX records found
ywdk7k@testbox.xyz,,No MX records found
4m8yfbw8r4@example.org,,All SMTP servers failed
zbd423@fakezone123.com,,No MX records found
hvewk9@notreal.tech,,No MX records found
5cn9a961v7n@fakezone123.com,,No MX records found
y0sdfpx@example.org,,No MX records found
rbwh8@nonexistent456.com,,No MX records found
g8pwtyydfnz@fakemail.io,,No MX records found
1q0zh4@example.org,,No MX records found
p0ghxadpzakf4@fakemail.io,,No MX records found
nc3q9o@fakezone123.com,,No MX records found
88y2f06ij@fakezone123.com,,No MX records found
sg5n67ivz6fvc@nonexistent456.com,,No MX records found
2s5mu9w73i@fakezone123.com,,No MX records found
gukzf6ffqsm@invalidomain789.net,,No MX records found
5nrlrkazo@notreal.tech,,No MX records found
44gf0c68@fakezone123.com,,No MX records found
hyrpu5c4019k64@gmail.com,1,Valid domain
726n4eydazu1wl@hotmail.com,1,Valid domain
5se5n71v4@example.org,,No MX records found
eecquqish0@example.org,,No MX records found
e6sprj9sw@example.org,,No MX records found
f8b22hieo@fakemail.io,,No MX records found
u4yphrtxnz8@invalidomain789.net,,No MX records found
lagwv8g5lj@testbox.xyz,,No MX records found
mgahtdsuu2rm2@testbox.xyz,,No MX records found
72x73gezjh9nz@invalidomain789.net,,No MX records found
3lf6ew4gt0sd@testbox.xyz,,No MX records found
k615as@yahoo.com,,No MX records found
tsibxwn6r8i7@notreal.tech,,No MX records found
u05ui4gsfq@invalidomain789.net,,No MX records found
kg3ch5@invalidomain789.net,,No MX records found
h2qjv6afwmiv72@hotmail.com,1,Valid domain
ejlzv1fn7v@fakezone123.com,,No MX records found
1lfpx4jik@fakemail.io,,No MX records found
ewtzutqs6@hotmail.com,1,Valid domain
nk9nvq@fakemail.io,,No MX records found
sz3wd1mag@example.org,,No MX records found
bng70m@fakezone123.com,,No MX records found
o0n0cv243z@testbox.xyz,,No MX records found
npbfwdxzod0l8@hotmail.com,1,Valid domain
oczf8q@testbox.xyz,,No MX records found
efsvo2xyhj@yahoo.com,,No MX records found
8bzc4m8b7l52g@gmail.com,1,Valid domain
kgwtwbh2@notreal.tech,,No MX records found
ckeus1q@notreal.tech,,No MX records found
97n5fl7uj3@fakemail.io,,No MX records found
3twxjr50l@invalidomain789.net,,No MX records found
3338ph@example.org,,No MX records found
v5yrebb99h@fakezone123.com,,No MX records found
f1oek4rfw4qffv@gmail.com,1,Valid domain
1pjf1kj8@hotmail.com,1,Valid domain
9ocatwze9gda@example.org,,All SMTP servers failed
alo11aa@yahoo.com,,No MX records found
yay7gryii@testbox.xyz,,No MX records found
84f52n5xngq72@gmail.com,1,Valid domain
i8vxhrz47l@notreal.tech,,No MX records found
ekcv0a8ve@testbox.xyz,,No MX records found
1mkurpkz00z@invalidomain789.net,,No MX records found
2977ew55g5n87b@testbox.xyz,,No MX records found
wga9p8cdy@nonexistent456.com,,No MX records found
l88yhtbwp4i8@fakezone123.com,,No MX records found
z5v1iensf7@hotmail.com,1,Valid domain
0eckd5vtsht@hotmail.com,1,Valid domain
gduxbc3qts2@hotmail.com,1,Valid domain
jcinka7n8o@yahoo.com,,No MX records found
pykdko@fakemail.io,,No MX records found
gzolfj6uz@yahoo.com,1,Valid domain
0xojvo@gmail.com,1,Valid domain
f3ijzgt4056bb@testbox.xyz,,No MX records found
fn5sdz2pm@yahoo.com,,No MX records found
szkvpkzbrmb1e@example.org,,No MX records found
96nch96@hotmail.com,1,Valid domain
iw3qgv6dg9@notreal.tech,,No MX records found
k2nfk9ev1@invalidomain789.net,,No MX records found
6rkrxr43ke27nn@example.org,,No MX records found
q69ey2gemnfwnr@example.org,,No MX records found
c60klzg5d@fakemail.io,,No MX records found
l7lidyun@invalidomain789.net,,No MX records found
rywjot@example.org,,No MX records found
k5i0d4kedx1ft@example.org,,No MX records found
4fwl7w1mcn4@notreal.tech,,No MX records found
q2xsjcpw9pbcl@testbox.xyz,,No MX records found
hi0c7bq7c9c@testbox.xyz,,No MX records found
gqoukb51vfo1y9@example.org,,No MX records found
nzssqu0u2yqpiv@gmail.com,1,Valid domain
5kv35j77@nonexistent456.com,,No MX records found
irizijlmj@gmail.com,1,Valid domain
2snu72pay@invalidomain789.net,,No MX records found
sjkbz@fakemail.io,,No MX records found
jhm5z@fakemail.io,,No MX records found
nz5iumyccwrf@notreal.tech,,No MX records found
v0mwib40@testbox.xyz,,No MX records found
2sgkf@gmail.com,1,Valid domain
s7vlatg@fakezone123.com,,No MX records found
jqzl2is29@invalidomain789.net,,No MX records found
rbrpm3e@nonexistent456.com,,No MX records found
nj3p72iat653e@fakezone123.com,,No MX records found
oiluasa51xj@fakezone123.com,,No MX records found
iduyasd2saftl@fakemail.io,,No MX records found
a46dy@yahoo.com,,No MX records found
vf6a1bac5hdag@gmail.com,1,Valid domain
huoug6v2@invalidomain789.net,,No MX records found
gfew5v3qyl@notreal.tech,,No MX records found
rr570cq@invalidomain789.net,,No MX records found
gau8gvuxe@fakemail.io,,No MX records found
mpx87sldmfw4@invalidomain789.net,,No MX records found
aabfvx@hotmail.com,1,Valid domain
hjoc5bpy@yahoo.com,,No MX records found
m3swcs7due0l@gmail.com,1,Valid domain
qtgb8ffu1zz@nonexistent456.com,,No MX records found
7vz9lp0tc6qcr@nonexistent456.com,,No MX records found
fwx0kpi5ltl@testbox.xyz,,No MX records found
odw1q8mi@fakezone123.com,,No MX records found
aunybcta7wh3x@fakemail.io,,No MX records found
uivlh7tkt0uj@nonexistent456.com,,No MX records found
as385e3rq@testbox.xyz,,No MX records found
aff5slg@hotmail.com,1,Valid domain
flc6n5051owy9l@fakezone123.com,,No MX records found
5udtuj5r3gl@gmail.com,1,Valid domain
5j2k0daz2i@hotmail.com,1,Valid domain
tqf43h3d@hotmail.com,1,Valid domain
lzbckt@fakezone123.com,,No MX records found
vtoxfpit@fakezone123.com,,No MX records found
3vb1nelo3e@gmail.com,1,Valid domain
vcl21jwx2mqw3@yahoo.com,1,Valid domain
928gb5b77a6@nonexistent456.com,,No MX records found
kmttg@hotmail.com,1,Valid domain
1iaer96@notreal.tech,,No MX records found
98qo18num@fakezone123.com,,No MX records found
cqdgvyk@fakemail.io,,No MX records found
udo0g442@hotmail.com,1,Valid domain
q61xg@gmail.com,1,Valid domain
baph7l60wp@fakemail.io,,No MX records found
vhnsdj@fakezone123.com,,No MX records found
ea3kbxr4lop8@notreal.tech,,No MX records found
br7skwcsw1@hotmail.com,1,Valid domain
xpo2ay1ayd@testbox.xyz,,No MX records found
lev928@nonexistent456.com,,No MX records found
n99wbwojs@example.org,,All SMTP servers failed
ty5hngut9wvr@fakezone123.com,,No MX records found
wfd08@fakemail.io,,No MX records found
hhmb6w@fakezone123.com,,No MX records found
m15q9r97@hotmail.com,1,Valid domain
bgbcl@nonexistent456.com,,No MX records found
y2syvx5rpb8x@gmail.com,1,Valid domain
i0ijb99@gmail.com,1,Valid domain
5f1ss9@fakemail.io,,No MX records found
ja9cht1@invalidomain789.net,,No MX records found
1zurbq4j2uu@fakemail.io,,No MX records found
w44zf6ye@notreal.tech,,No MX records found
paavkdh4w65e9@fakemail.io,,No MX records found
xh2fug9dj6wa@hotmail.com,1,Valid domain
vvyri9rgpp0w@gmail.com,1,Valid domain
8xoaco@nonexistent456.com,,No MX records found
pvub9syvsdl2jm@invalidomain789.net,,No MX records found
agbl4qfsr8@invalidomain789.net,,No MX records found
72wj51j@yahoo.com,,No MX records found
i548xzhs0p1fa@invalidomain789.net,,No MX records found
npb6hszq@testbox.xyz,,No MX records found
h192nt3xvat@invalidomain789.net,,No MX records found
cjoyc74ai0w@fakemail.io,,No MX records found
y5g14ek8r6c@invalidomain789.net,,No MX records found
u78yhrw10hvgld@example.org,,No MX records found
9ltxutyii5f@fakezone123.com,,No MX records found
gecxmfvf@testbox.xyz,,No MX records found
gj9co52ymzjp@yahoo.com,,No MX records found
zkrwc@testbox.xyz,,No MX records found
vlktg@nonexistent456.com,,No MX records found
39ebfk8b@nonexistent456.com,,No MX records found
qocsjx85ifvjyf@gmail.com,1,Valid domain
wu6dxjepmocqj@yahoo.com,,No MX records found
cd91f6nhrz@example.org,,No MX records found
62oyx3w6n@testbox.xyz,,No MX records found
qhikpn@gmail.com,1,Valid domain
nhnpqi@notreal.tech,,No MX records found
35akkpj0@yahoo.com,,No MX records found
vhiv9587isx5@fakemail.io,,No MX records found
zpxtwb02@example.org,,No MX records found
9t1wpbvxpjgqbt@hotmail.com,1,Valid domain
6vmm6wj80m@testbox.xyz,,No MX records found
js1npxny51cx@fakezone123.com,,No MX records found
wmo0ya0n@fakezone123.com,,No MX records found
3dqq390lzbx@gmail.com,1,Valid domain
r0ml09gkl@testbox.xyz,,No MX records found
vi30yzdi7@yahoo.com,,No MX records found
9xd0qu7pztf6w@notreal.tech,,No MX records found
jirsdyh@hotmail.com,1,Valid domain
bbryat3m2g@notreal.tech,,No MX records found
9cki416kx@notreal.tech,,No MX records found
7fuc7jz@fakezone123.com,,No MX records found
8usgh@invalidomain789.net,,No MX records found
mut71qveg@gmail.com,1,Valid domain
o79u77g8i@notreal.tech,,No MX records found
5xy00pwuocn1@testbox.xyz,,No MX records found
w98g0gqxjz045@nonexistent456.com,,No MX records found
qt4c85g6cak@testbox.xyz,,No MX records found
mjlqcnjrjq@nonexistent456.com,,No MX records found
9mo4abm77ffi5@fakemail.io,,No MX records found
6gr7ft37bxf6@fakezone123.com,,No MX records found
yr9j2dwjbt@notreal.tech,,No MX records found
k9r2ybge2sf@gmail.com,1,Valid domain
xkt3p9ypv1rvv@hotmail.com,1,Valid domain
to12d@gmail.com,1,Valid domain
cjhx55rsqy7n8@testbox.xyz,,No MX records found
qfldjclg1jqz@notreal.tech,,No MX records found
p22dhaz1@hotmail.com,1,Valid domain
8fer9coflo@fakemail.io,,No MX records found
4jxtwtnidgx5q0@testbox.xyz,,No MX records found
h0533st366gq@gmail.com,1,Valid domain
9bk9usvtpx@nonexistent456.com,,No MX records found
fjyk71oncaq@notreal.tech,,No MX records found
aw4q4qod@gmail.com,1,Valid domain
en18uc3tkz@yahoo.com,,No MX records found
e6g6e1@nonexistent456.com,,No MX records found
payqjead7e@yahoo.com,,No MX records found
o56ahh3n@gmail.com,1,Valid domain
tft9le6l@fakezone123.com,,No MX records found
0xcgb8ssoe93zi@fakezone123.com,,No MX records found
xarnm19myn@notreal.tech,,No MX records found
6qp8wvqevedf@example.org,,No MX records found
pi442tj5@testbox.xyz,,No MX records found
f0q5fm2etor0@gmail.com,1,Valid domain
3y7ge@invalidomain789.net,,No MX records found
c45y30d9xekz1y@yahoo.com,,No MX records found
0s66uiormr9iu@fakemail.io,,No MX records found
i0wdauhfctw@example.org,,No MX records found
rlwuych@notreal.tech,,No MX records found
wsruqij3gosru9@invalidomain789.net,,No MX records found
82yg3ft5tc@example.org,,All SMTP servers failed
7e3jisby@notreal.tech,,No MX records found
1ygwojts@gmail.com,1,Valid domain
0xpssht3oq8@notreal.tech,,No MX records found
1g0rsa8j9sj5uv@nonexistent456.com,,No MX records found
5wei540nnzb2@invalidomain789.net,,No MX records found
2dlxn6k70ux5f3@invalidomain789.net,,No MX records found
zepwuelxikbk6@invalidomain789.net,,No MX records found
39o4y8s@hotmail.com,1,Valid domain
29wqzk5g@nonexistent456.com,,No MX records found
sy4654wnj8d0j@invalidomain789.net,,No MX records found
odxy0klyvy@fakezone123.com,,No MX records found
6tcz6fiba2r2@hotmail.com,1,Valid domain
g4glohg@notreal.tech,,No MX records found
audgk93ua9@notreal.tech,,No MX records found
0f270wybvtm89e@notreal.tech,,No MX records found
45o0sy8uklk2@fakezone123.com,,No MX records found
gaabbhvqxxa@example.org,,No MX records found
xgwnd3elnw@gmail.com,1,Valid domain
r2xua4p3qxbg@notreal.tech,,No MX records found
zgq17bt5n2b@invalidomain789.net,,No MX records found
1xf9s@example.org,,No MX records found
id20pr@notreal.tech,,No MX records found
gc8btsxm162@testbox.xyz,,No MX records found
5g8dnc@yahoo.com,,No MX records found
qbagu@fakezone123.com,,No MX records found
vn57v3ci@fakezone123.com,,No MX records found
nsj96yeng9ev7l@fakemail.io,,No MX records found
htbgve@fakezone123.com,,No MX records found
uzlf9s@nonexistent456.com,,No MX records found
8lw90l9obj5m7n@fakemail.io,,No MX records found
1vv2nuj@fakemail.io,,No MX records found
ay741xplf3k@testbox.xyz,,No MX records found
iob99z4rp57x@hotmail.com,1,Valid domain
afje2fq4@yahoo.com,,No MX records found
t5bvi@invalidomain789.net,,No MX records found
mipzm5@yahoo.com,,No MX records found
wehoqxmsyacu19@testbox.xyz,,No MX records found
vo9gpcw@notreal.tech,,No MX records found
fzmm0@fakezone123.com,,No MX records found
wgbf8vm3@fakezone123.com,,No MX records found
f7ul87hxit@notreal.tech,,No MX records found
3lpce5a6k1@nonexistent456.com,,No MX records found
s5ohq9b7obnj@notreal.tech,,No MX records found
zkqmn4we@notreal.tech,,No MX records found
3mysi@invalidomain789.net,,No MX records found
4iymfpvf@invalidomain789.net,,No MX records found
mvo1g1l8d@example.org,,No MX records found
t3x83i@testbox.xyz,,No MX records found
54umjzbfiw84@testbox.xyz,,No MX records found
gh30f8tgm@example.org,,All SMTP servers failed
u808h3btex4@testbox.xyz,,No MX records found
hgnugdiob52e@nonexistent456.com,,No MX records found
